Date,AAPL,MSFT,AMZN,GOOG - C,TSLA,NVDA,FB,AVGO,CSCO,COST,PEP,ADBE,CMCSA,INTC,QCOM,AMD,NFLX,TXN,TMUS,INTU,AMGN,HON,PYPL,AMAT,SBUX,ISRG,CHTR,MU,MDLZ,BKNG,ADP,ADI,CSX,GILD,LRCX,FISV,REGN,ATVI,VRTX,MRNA,MELI,KDP,MAR,KLAC,ILMN,ASML,JD,NXPI,KHC,WDAY,SNPS,CTSH,ADSK,ORLY,IDXX,MNST,PAYX,CDNS,EXC,DXCM,WBA,LULU,CRWD,CTAS,MCHP,BIDU,ALGN,ODFL,XEL,EA,AZN,EBAY,ROST,DLTR,PCAR,BIIB,FAST,VRSK,CPRT,ANSS,ZM,SIRI,NTES,VRSN,SGEN,SWKS,DOCU,SPLK,PDD,EXC (CEG?),CDW,FOXA,CERN,CHKP,TCOM,INCY,CSGP,BMRN,CTXS,EXPE,LBTYA,TTWO,ULTA
06/29/2020,90.45,198.44,2680.38,1394.97,201.87,92,220.64,309.78,46.15,301.59,131.08,424.2,38.94,58.27,89.01,50.28,447.24,124.77,105.96,287.92,231.56,143.24,168.35,59.06,73.48,184.59,509.22,49.15,50.58,1593.22,146.38,119,22.83,74.56,308.46,97.01,610.87,75.5,285.18,62.08,980.83,28.3,86.6,191.73,362.31,364.81,59.58,111.58,31.64,186.18,189.72,56.49,232.17,422.39,327.9,69.11,73.72,94.03,25.55,398.2,42.32,294.35,98.1,263.61,51.29,121.29,266.48,164.67,62.46,130.69,52.91,51.31,85.24,93.67,73.68,260.35,41.92,164.34,81.94,282.13,248.56,5.7,86.53,204.1,164.37,126,171.67,194.5,87.47,25.55,114,26.9,67.94,106.35,26.08,102.48,69.16,122.18,144.82,82.67,21.86,137.79,198.63
06/30/2020,91.2,203.51,2758.82,1413.61,215.96,94.98,227.07,315.61,46.64,303.21,132.26,435.31,38.98,59.83,91.21,52.61,455.04,126.97,104.15,296.19,235.86,144.59,174.23,60.45,73.59,189.94,510.04,51.52,51.13,1592.34,148.89,122.64,23.25,76.94,323.46,97.62,623.65,75.9,290.31,64.21,985.77,28.4,85.73,194.48,370.35,368.03,60.18,114.04,31.89,187.36,195,56.82,239.19,421.67,330.16,69.32,75.75,95.96,25.77,405.4,42.39,312.01,100.29,266.36,52.66,119.89,274.44,169.59,62.5,132.05,52.89,52.45,85.24,92.68,74.85,267.55,42.84,170.2,83.27,291.73,253.54,5.87,85.88,206.83,169.92,127.86,172.21,198.7,85.84,25.77,116.18,26.82,68.55,107.43,25.92,103.97,71.07,123.34,147.91,82.2,21.86,139.57,203.42
07/01/2020,91.03,204.7,2878.7,1438.04,223.93,95.3,237.55,312.73,46.06,304.75,132.36,439.81,39.7,58.81,89.78,52.58,485.64,124.8,106.13,302.58,255.12,144.11,177.43,59.68,74.03,191.85,521.91,49.7,51.08,1658.79,149.11,120.37,22.75,76.06,317.48,98.5,609.17,78.03,286.28,61.59,977.14,28.67,86.62,193.15,368.55,367.59,60,111.91,31.67,191.47,196.9,56.42,241.22,426.08,334.54,69.03,76.3,97.07,26.53,400.21,40.88,308.62,102.95,267.97,51.56,120.63,273.84,168.36,64.19,135.22,53.32,52.96,87.19,93.39,74.25,264.77,43.01,172.42,84.59,294.32,259.13,5.89,85.55,210.48,167.52,125.85,178.96,203.61,85.45,26.53,115.53,26.93,69.49,107.92,25.64,102.65,71.86,125.84,149.38,84.44,21.88,144.11,203.57
07/02/2020,91.03,206.26,2890.3,1464.7,241.73,96.12,233.42,315.47,45.63,305.74,132.85,442.95,39.25,59.13,91.87,52.34,476.89,125.81,106.01,305.3,258.24,145.02,177.21,61,73.78,193.49,517.69,49.83,51.49,1669.98,150.54,121.24,22.95,76.35,323.7,98.25,622.45,77.51,291.1,58.57,988.42,28.53,87.8,196.51,373.1,373.22,61.39,112.72,31.81,188.45,197.58,56.08,240.15,427.85,334.76,69.26,76.59,97.82,26.61,407.35,41.98,304.77,107.27,270.65,52.31,123.3,279.93,170.87,64.1,133.84,53.8,54.36,88.58,93.61,75.68,265.12,44.04,173.11,83.86,297.97,261.74,5.84,86.18,210.81,169.03,128.42,190.99,199.91,93,26.61,117.11,26.56,69.91,108.59,26.56,106.47,71.81,126.78,150.06,84.89,22.51,144.4,203.59
07/06/2020,93.46,210.7,3057.04,1495.7,274.32,98.39,240.28,318.79,46.42,311.49,133.3,452.59,40.33,59.54,92.92,53.4,493.81,129.53,106.78,309.65,256.25,147.22,176.18,63.46,75.44,194.88,526.29,50.92,51.62,1703.76,150.73,123.62,23.42,76.76,334.96,98.11,627.25,78.67,291.31,59.15,995.93,28.56,89.83,203.59,379.39,385.46,63.24,116.53,32,190.79,199.39,56.26,244.36,425.84,339.47,71.31,77.78,98.74,26.55,423.18,43.16,314.35,106.39,273.63,53.88,132.93,282.44,175.88,63.58,134.27,54.1,56.17,90.14,89.78,77.16,269.8,44.22,173.56,84.92,301.64,261,5.87,88.01,212.2,170.45,131.45,190.66,198.66,87,26.55,117.55,26.5,70.93,111.53,28.08,107.79,72.62,127.71,150.38,87.34,23.28,145.68,209
07/07/2020,93.17,208.25,3000.12,1485.18,277.97,98.72,240.86,313.12,45.63,316.23,133.57,449.36,40.07,58.31,92.14,52.93,493.16,128.6,105.8,307.93,253.15,144.97,177.28,62.18,74.25,191.78,528.02,49.09,51.5,1657.45,147,122.62,22.84,76.42,327.89,96.81,640.88,78.5,299.06,61.09,1007.24,29.12,87.43,202.69,372.12,382.02,61.67,115.43,32.05,191.6,197.63,55.85,238.94,422.17,337.3,71.7,73.94,98.77,26.27,425.86,42.22,306.74,106.42,269.98,52.5,127.83,274.71,175.63,63.6,134.78,53.47,57,86.38,90.5,75.77,268.35,44.06,172.93,85.12,299.32,262.1,5.79,88.86,211.11,176.14,132.28,197.75,196.68,91,26.27,114.06,25.69,70.07,115.88,27.04,108.65,72.33,127.98,150.08,85.05,22.97,147.27,202.93
07/08/2020,95.34,212.83,3081.11,1496,273.18,102.16,243.58,319.57,45.81,316.32,134.22,457.68,39.74,58.61,93.53,53.43,502.78,129.26,106.61,310.38,251.59,145.59,181.57,62.77,74.14,193.65,528.31,49.71,51.24,1661.3,148.1,122.86,23.03,75.61,333.8,97.1,640.34,79.28,295.92,61.58,1015,28.61,89.99,204.51,369.87,391.93,65.38,116.43,31.86,198.3,201.48,55.7,243.9,420.49,336.12,71.76,74.55,99.6,26.38,435.11,42.29,309.88,114.55,271.31,51.99,130.64,278.39,176.87,63.77,135.61,54.19,58.27,86.02,90.29,75.46,280.19,43.02,172.83,85.2,301.9,266.32,5.78,90.91,210.8,175.53,132.15,206.35,205.16,92.31,26.38,113.38,25.3,69.97,115.94,27.19,108.27,73,128.73,149.69,84.2,22.92,147.82,202.02
07/09/2020,95.68,214.32,3182.63,1510.99,278.86,105.09,244.5,321.5,46.7,325.54,132.71,460.84,39.29,58.42,93.25,57.26,507.76,130.43,106.17,307.91,251.66,141.37,183.23,63.49,73.57,191.49,530.19,49.98,50.26,1670.28,145.73,124.25,22.62,74.71,335.76,94.82,640.63,80.64,295.4,64.97,1018.41,29,86.25,203.59,372.6,394.53,67.36,117.9,31.37,197.56,204.55,55.28,248.2,419.41,341.17,71.05,72.88,101.53,26,440.5,39.01,315.2,117.46,266.14,53.78,132.53,274.08,176.42,63.24,138.8,53.97,59.22,84.72,91.34,74.43,278.7,43.1,173.2,83.38,304.69,269.52,5.63,96.65,212.5,181.17,132.73,212.42,204.85,90.25,26,112.51,24.37,69.63,118.73,26.9,107.87,72.63,126.81,152.68,81.56,22.72,150.76,192.3
07/10/2020,95.92,213.67,3200,1541.74,308.93,104.79,245.07,319.44,46.66,326.23,134.46,466.2,40.51,59.53,92.51,55.88,548.73,130.53,107.05,307.55,249.04,142.45,178.4,62.59,74.29,191.96,537.92,50.7,51.44,1707.4,147.17,124.5,22.51,76.32,339.98,95.98,620.86,81.27,294.45,62.61,1035.83,29.2,88.51,202.26,370.25,395.85,65.61,117.1,32.28,195.88,198.01,55.78,244.24,420.76,338.25,71.65,73.3,100.97,26.55,439.64,40.12,314.39,116.65,266.88,53.31,132.33,273.29,176.88,63.77,140.81,53.76,59.27,86.79,91.87,75.24,278.88,43.03,174.17,83.05,301.65,275.87,5.7,96.89,209.99,174.35,131.22,210.11,211.32,87.3,26.55,113.84,25.32,69.93,119.45,26.8,104.76,72.2,126.06,152.28,83.54,22.9,153.91,195.99
07/13/2020,95.48,207.07,3104,1511.34,299.41,100.52,239,311.31,45.93,322.92,134.91,442.47,40.54,58.58,91.33,53.59,525.5,128.82,104.52,297.64,250.04,143.49,171.51,61.51,72.65,190.43,533.78,49.46,51.65,1686.76,145.48,117.25,22.88,76.68,337.14,94.36,615.88,77.95,284.82,71.78,981.97,28.92,87.5,199.57,369.13,388.62,62.3,117.04,32.51,184.77,194.15,56.46,231.86,419.79,335.14,70.55,71.63,98.21,26.6,404.23,39.58,305.15,106.21,266.36,52.29,127.84,270.24,172.29,64.17,135.31,53.24,58.3,84.82,92.31,75.64,276.52,43.38,172.85,81.5,295.56,260.3,5.59,95.4,201,168.58,129.47,190.02,198,88.28,26.6,112.58,24.96,69.45,116.63,26.84,100.56,68.41,124.4,149.08,81.58,22.69,146.82,192.71
07/14/2020,97.06,208.35,3084,1520.58,303.36,103.77,239.73,315.08,46.26,328,135.52,433.78,41.18,58.98,92.38,54.72,524.88,131.89,105.39,285.37,253.09,148.1,172.3,62.54,72.73,195.11,542.95,49.71,52.85,1696.23,145.48,118.01,23.11,77.19,346.06,97.54,641.23,79.77,293.83,75.04,972.63,29.34,87.12,200.93,376.25,396.83,62.13,120.45,33.31,185.68,195.28,56.47,234.6,427.9,338.47,71.63,71.87,99.03,26.89,410.34,40.11,308.32,105.61,270.3,53.79,125.49,299.62,177.73,64.64,138.53,53.98,59.08,80.17,94.36,77.05,281.27,43.4,174.59,83.55,301.04,260.01,5.66,95.21,198.65,173.43,131.18,196.43,199.78,87.33,26.89,114.4,25.03,69.73,118.38,26.1,103.02,68,126.43,153.67,82.47,23.06,151.05,191.94
07/15/2020,97.73,208.04,3008.87,1513.64,309.2,102.27,240.28,313.78,46.4,326.7,133.69,433.01,41.96,59.03,92.55,55.34,523.26,132.15,104.92,289.97,253.31,151.93,172.06,62.1,75.61,202.6,552.01,50.51,52.57,1799.34,148.6,117.9,23.55,76.65,343.22,100.74,632.74,79.15,295.11,80.22,971.63,29.42,94.03,196.04,382.33,375.43,62.55,121.83,33.15,183.23,194.35,59.67,235.58,432.93,340.74,72.19,73.53,99.11,27.02,417.94,40.68,312.51,103.15,278.4,53.94,125.05,314.3,179.36,64.2,138.43,58,58.39,83.66,95.71,78.72,282.96,44.02,175.4,86.58,301.04,256.22,6.01,94.44,199.19,177.89,131.32,192.83,200.56,85.3,27.02,117.7,26.06,71.81,120.38,28.02,104.25,69.17,126.74,150.82,90.23,23.37,151.28,203.81
07/16/2020,96.52,203.92,2999.9,1518,300.13,101.35,240.93,311.34,45.78,326.27,133.88,426.29,42.14,59.14,91.2,54.92,527.39,132.18,104.49,285.7,255.2,153.08,169.81,62.34,74.39,201.42,558.03,50.1,53.04,1746.79,146.18,115.98,23.69,76.64,344.88,99.38,632.21,79.37,290.56,81.81,956.62,29.56,93.11,196.04,375.88,385.22,61.71,121.13,34.4,181.71,193.22,61.05,234.03,431.67,339.2,72.62,72.74,98.68,27.02,413.22,41.35,313.08,101.06,277.45,52.82,123.43,309,180.97,64.99,138.05,57.43,58.65,84.56,96.63,79.45,279.54,43.5,175.42,86.53,295.3,248.54,5.95,90,198.39,177.66,131.63,191.72,199.02,83.55,27.02,116.7,26.17,71.7,119.23,26.91,101.58,69.56,127.78,151.87,87.17,23.09,150.31,203.18
07/17/2020,96.33,202.88,2961.97,1515.55,300.17,102.02,242.03,312.71,46.75,324.79,134.66,432.42,42.18,60,92.23,55.04,492.99,133.89,105.35,289.27,258.46,155,173.92,62.3,74.16,216.91,564.66,49.47,54.07,1732.19,147.6,116.75,24.05,77.51,346.27,102.6,644.06,78.64,294.53,94.85,964.72,29.78,91.48,197.2,383.64,383.59,62.13,122.71,35.01,182.83,196.28,61.43,237.7,431.74,349.85,74.22,73.49,100.23,27.97,424.43,41.42,316.82,101.43,280.06,52.84,122.77,322.3,186.43,66.39,138.31,61.1,58.13,85.79,95.46,79.43,281.88,44.2,178.4,87.24,301.13,246.54,5.89,91.45,199.7,182.37,133.95,196.41,199.97,82.47,27.97,118.51,25.28,71.26,120.85,27.08,104.11,70.62,128.21,155.83,86.87,22.81,150.58,203
07/20/2020,98.36,211.6,3196.84,1565.72,328.6,105.11,245.42,317.13,46.97,326.51,133.11,455.27,41.95,61.15,93.17,57.46,502.41,136.58,106.14,298.72,260.95,153.39,178.82,63.73,74.96,222.51,565.51,51.21,53.42,1713.65,147.45,117.06,23.85,78.08,353.75,102.07,658.21,81.16,303.1,82.68,1024.81,29.77,88.48,203.01,398.62,391.48,63.4,123.56,34.12,193.99,201.9,61.71,246.04,438.17,361,73.87,73.36,103.7,27.21,432.37,40.46,326.84,106.72,277.82,53.84,124.35,312.97,187.59,65.95,141.53,58.68,58.47,84.79,97.12,79.68,283.4,44.84,181.6,87.39,309.11,268.58,5.82,94.18,207.66,184.43,137.8,201.99,207.67,84.83,27.21,118.18,24.76,71.42,124.79,26.92,109.69,70.67,131.03,167.73,86.89,22.95,154.7,200.06
07/21/2020,97,208.75,3138.29,1558.42,313.67,103.29,241.75,314.34,47.02,327.74,134.43,444.28,42.57,60.7,92.31,57,490.1,135.48,105.58,297.88,257.91,154.76,175.58,63.81,75.44,219.38,564.68,51.52,54.04,1711.71,147.1,114.58,24.14,76.78,357.02,101.61,638.86,80.76,291.4,80.86,1018.9,29.88,89.96,203.51,389.84,383.82,62.61,123.49,34.53,188.5,199.69,61.62,239.69,446.47,363.32,75,73.33,103.58,27.5,429.02,40.41,325.39,106.6,284.08,53.35,125.22,315.33,187.44,66.22,139.34,58.07,56.59,86.51,96.07,83.66,280.19,45.54,180.68,87.93,305.75,260.44,5.87,94.37,205.01,177.6,137.45,201.03,203.95,82.58,27.5,117,25.4,71.41,124.36,27.52,106.65,70.83,129.89,165.81,87.53,22.88,153.06,201.96
07/22/2020,97.27,211.75,3099.91,1568.49,318.47,104.39,239.87,313.8,46.9,328.3,136.01,445.05,42.57,61.05,92.6,61.79,489.82,132.53,104.93,296.44,256.98,154.61,178.42,64.22,77.24,227.11,565.12,51.65,54.55,1720.54,147.68,113.88,24.42,76.25,361.96,102.44,637.53,81.1,291.23,83.23,1019.39,30.3,90.81,205.94,391.71,392.6,61.84,121.36,34.9,188.57,200.66,61.96,240.74,450.77,365.23,75.73,73.83,103.67,27.68,426.15,40.69,326.72,103.71,289.36,52.25,122.75,317.97,186.25,68.38,138.3,56.98,56.34,88.78,97.12,85.25,280.81,45.84,181.35,89.56,306.89,261.18,5.94,93.02,205.81,176.83,136.3,203.98,204.51,80.76,27.68,119.08,25.91,72.06,123.02,27.28,105.37,70.5,127.58,167.15,87.68,23.03,154.05,205.44
07/23/2020,92.85,202.54,2986.55,1515.68,302.61,101.3,232.6,309.67,47.41,326.11,137.08,431.74,42.49,60.4,89.67,59.57,477.58,129.04,104.51,291.55,252.24,153.73,173.86,63.63,75.36,228.85,560.42,52.64,54.88,1695.46,146.97,111.94,23.84,75.56,354.82,102.19,630.31,79.61,284.46,75.33,982.3,30.27,88.97,203.92,386.45,384.23,60.52,119.18,34.86,185.37,197.8,62.08,237.34,447.85,360.84,74.93,73.17,102.94,27.43,420.01,40.34,320.01,101.46,303.01,50.77,121.1,299.05,184.12,68.27,135.36,55.17,55.15,87.74,96.32,86.06,278.51,45.77,180.63,90.24,300.15,251.5,5.89,91.08,205.48,172.9,135.34,198.49,201.93,79.05,27.43,118.79,26.24,72.13,124.2,26.83,101.68,69.86,124.49,145.54,85.17,22.62,151.48,205.64
07/24/2020,92.62,201.3,3008.91,1511.87,283.4,101.95,230.71,305.79,46.4,325.78,136.06,430.31,43.35,50.59,88.89,69.4,480.45,129.63,104.93,288.68,247.98,149.43,172.56,60.62,75.78,225.11,561.72,50.02,54.87,1701.3,145.43,112.21,23.78,73.64,345.72,100.63,608.94,79.99,278.49,73.21,988.99,30.34,87.5,188.21,382.25,367.68,60.88,115.75,34.68,182.78,193.37,61.8,232.88,442.34,359.23,74.88,72.19,102.59,26.84,421.75,40.51,321.5,100.03,302.6,50.11,119.02,298.14,182.24,67.88,135.24,55.8,55.12,86.16,95.6,85.74,272.33,45.74,179.78,89.52,293.51,246.56,5.91,89.67,208.53,168.82,131.61,190.95,199.57,78.95,26.84,114.56,26.66,71.79,123.48,27.1,99.42,70.38,122.95,142.49,83.72,22.46,156.02,203.71
07/27/2020,94.81,203.85,3055.21,1530.2,307.92,104.22,233.5,312.68,47.19,327.6,137.67,437.1,43.56,49.57,92.7,68.97,495.65,132.12,105.62,296.15,253.65,150.76,177.98,63.01,76.46,228.45,559.91,51.59,55.58,1702.83,145.72,115.8,23.86,74.54,358.08,101.15,637.4,81.63,284.21,79.91,1070.44,30.96,86.27,197.07,393.04,381.78,62.78,120.24,34.84,183.76,197.09,63.43,239.69,450.45,366.67,76.43,72.59,105.27,26.68,423.43,39.84,331.55,103.6,298.28,51.55,115.86,308.75,185.29,67.51,136.16,56.58,57.23,85.12,95.42,85.92,286.19,46.22,183.21,91.25,300.17,252.33,5.99,90.38,209.79,171.36,136.69,196.27,203.15,83.44,26.68,116.3,25.72,72.45,123.98,27.85,102.09,71.92,124,142,84.42,23.15,159.24,198.84
07/28/2020,93.25,202.02,3000.33,1500.34,295.3,102.16,230.12,307.35,46.28,327.57,137.38,432.26,43.21,49.24,91.45,67.61,488.51,130.13,104.52,296.8,255.27,152.01,176.27,62.3,74.64,226.56,561.41,50.09,55.71,1681.75,146.65,115.43,23.37,73.73,348.93,99.9,631,80.72,278.52,81.49,1039.56,30.89,86.55,192.47,385.42,376.36,61.49,115.24,35.25,180.38,194.9,62.64,234.58,450.05,361.65,76.19,73.14,104.05,26.96,417.79,40.68,322.64,105.73,293.56,50.26,115.69,299.11,182.4,68.37,134.78,56.32,56.35,85.88,95.64,85.45,280.35,45.37,182.43,89.64,298.22,252.18,5.95,90.06,206.42,171.35,134.66,196.73,205.3,83.77,26.96,113.85,25.74,71.14,121.17,27.72,100.61,71.67,122.83,138.03,83.68,23.33,156.41,197.56
07/29/2020,95.04,204.06,3033.53,1522.02,299.82,104.66,233.29,308.85,46.71,326.14,137.93,436.3,43.9,48.07,93.03,76.09,484.48,131.64,105.78,302.18,248.85,154.58,184.6,63.25,77.42,231.93,566.42,50.39,56.79,1707.54,137.12,117.53,23.97,73.01,360.83,101.37,632.16,81.2,278.72,79.51,1086.91,31.26,87.14,195.13,385.28,364.62,62.59,119.09,35.57,183.91,198.42,64.79,238.61,455.77,366.91,77.31,73.55,105.97,27.38,427.08,41.16,325.74,112.92,305.8,51.35,119.82,300.24,182.32,68.73,135.93,56.64,54.53,88.43,95.02,85.99,277.36,46.55,187.65,92.72,306.05,252.39,5.91,90.48,208.73,168.42,136.45,209.15,208.33,84.03,27.38,115.64,25.86,73.41,122.76,27.95,98.04,82.91,120.53,139.29,85.32,23.96,157.82,203.02
07/30/2020,96.19,203.9,3051.88,1531.45,297.5,106.14,234.5,312.1,46.44,324.82,137.69,438.88,43.67,47.99,107.19,78.2,485.8,128.89,105.48,303.94,246.14,149.16,192.51,64.42,76.64,229.13,563.44,50.74,55.77,1687.74,132.89,116.3,23.41,72.33,378.54,100.45,631.47,81.7,279.4,77.63,1107.5,30.77,85.51,197.9,382.78,362.73,62.29,117.22,34.39,180.58,199.34,69.18,236.1,480.52,374.1,77.82,72.35,107.65,27.31,431.36,40.64,323.66,111.91,301.81,51.13,118,296.13,180.21,69,138.59,57.89,54.72,88.95,93.95,84.61,274.86,46.91,187.17,92.73,309.67,250,5.87,90.24,208.48,171.14,142.19,213.94,209.39,84.94,27.31,115.69,25.82,71.26,123.54,27.46,100.51,83.27,121.72,141.69,84.93,23.57,159.56,198.61
07/31/2020,106.26,205.01,3164.68,1482.96,286.15,106.15,253.67,316.75,47.1,325.53,137.66,444.32,42.8,47.73,105.61,77.43,488.88,127.55,107.38,306.37,244.67,149.37,196.07,64.33,76.53,228.48,580,50.06,55.49,1662.13,132.91,114.85,23.78,69.53,377.16,99.79,632.07,82.63,272,74.1,1124.62,30.59,83.83,199.83,382.16,353.72,63.79,117.53,34.38,180.92,199.22,68.32,236.43,477.38,397.75,78.48,71.92,109.25,27.41,435.54,40.71,325.59,113.2,301.87,50.87,119.4,293.82,182.82,69.04,141.62,55.78,55.28,89.67,93.35,85.08,274.69,47.04,188.71,93.25,310.6,253.91,5.88,91.68,211.68,166.27,145.58,216.83,209.82,91.8,27.41,116.25,25.77,69.45,125.35,27.2,98.76,84.98,119.81,142.76,81.01,23.41,164.02,192.99
08/03/2020,108.94,216.54,3111.89,1474.45,297,110.1,251.96,321.23,47.16,329.32,136.7,447.97,42.88,48.3,109.59,77.67,498.62,129.32,106.88,311.7,247.36,148.53,197.07,65.01,75.5,229.65,589.7,50.39,55.49,1650.24,134.46,116.57,23.45,71.73,381.41,100.54,645.18,84.79,279.52,77.98,1172.62,29.92,83.52,207.65,397.86,366.61,64.53,119.15,34.79,181.59,202.8,68.04,239.48,473.79,391.99,77.84,72.76,111.77,26.97,443.67,41.08,328.59,115.48,298.74,52.44,120.55,287.36,182.42,68.76,142.36,56.82,56.57,87.88,94.51,85.61,278.16,47.46,186.96,93.29,315.23,268,5.87,93.8,212.05,169.04,147.2,226.28,214.42,96.03,26.97,117.46,26.36,68.82,122.41,27.89,101.79,83.5,122.04,139.85,79.96,23.3,167.69,191.29
08/04/2020,109.67,213.29,3138.83,1464.97,297.4,112.28,249.83,328.39,47.67,339.79,137.47,446.92,43.21,49.13,110.95,85.04,509.64,132.23,108.39,310.64,243.59,147.33,197.33,64.85,75.13,227.83,600.01,51.3,55.58,1675.13,136.74,117.18,23.59,70.88,384.96,99.65,648.43,86.45,275.71,78.46,1173.93,29.95,86.1,204.9,393.68,370.33,64.57,120.91,35.08,181.49,201.85,67.92,239.9,472.88,390.25,78.01,72.61,109.14,27.51,441.89,40.93,328.21,114.96,301.64,53.66,126.67,288.27,185.01,69.93,146.32,56.08,56.33,88.38,95.9,84.91,276.08,47.53,187.72,96.84,308.78,267.34,5.92,95.96,214.38,165.07,145.27,227.68,210.89,94.02,27.51,119.52,26.67,68.91,123.37,27.78,99.95,82.94,119.83,142.64,79.74,23.36,177.52,198.49
08/05/2020,110.06,212.94,3205.03,1473.61,297,112.87,249.12,329.54,47.33,339.97,136.25,449.51,42.29,48.92,111.39,85.31,502.11,132.7,107.9,310.95,241.47,150.82,202.91,64.87,75.78,230.96,598.26,51.05,55.15,1724.77,134.77,116.17,23.81,69,383.47,98,624.52,84.32,273.23,75.8,1225.45,29.93,87.27,203.99,400.74,368.51,65.52,119.86,34.78,183.99,201.56,67.43,243.2,468.53,395.71,83.1,72.72,109.65,26.78,451.79,40.81,340.42,114.75,299.97,49.25,125.85,298.51,185.4,69.79,146.18,55.95,56.66,88.68,95.82,86.9,276.17,48.06,186.66,97.57,312.27,272.9,5.91,96.17,212.16,162.59,145.37,226.02,217.3,97.46,26.78,116.75,24.73,69.31,125.22,28.03,97.62,84.09,119.83,142.64,82.58,22.86,176.02,201.96
08/06/2020,113.9,216.35,3225,1500.1,297.92,113.36,265.28,329.16,47.77,343.31,135.86,464.11,42.87,48.57,111.06,86.71,509.08,133.74,108.1,312.23,241.55,152.58,204.09,63.61,75.66,230.42,602.14,48.7,55.49,1751.79,136.52,116.74,24.09,68.81,377.81,102.38,621.21,86.84,273.34,73.76,1219.96,29.83,90.39,203.59,399.33,369.23,64.91,122.45,35.28,183.69,202.26,67.58,243.57,466.07,389.78,83.51,72.59,110.52,26.91,439,40.89,339.18,110.3,303.03,49.6,125.58,301.8,187.19,70.1,146.95,56.21,55.08,86.97,95.6,87.36,277.66,47.94,189.56,98.82,315.25,268.25,5.92,96.41,211.8,161.8,148.07,215.68,213.66,91.62,26.91,114.79,24.99,69.95,123.72,27.99,97.25,83.15,119.65,140.79,84.21,22.49,177.34,204.01
08/07/2020,111.11,212.48,3167.46,1494.49,290.54,112,268.44,325.93,47.43,340.91,136.74,449.57,42.81,48.03,108.25,84.85,494.73,133.56,115.09,309.43,240.69,155.11,198.63,63.57,75.79,228.62,601.87,48.75,55.6,1754.48,137.99,116.32,24.31,69.35,372.44,103.91,620.21,82.47,272.99,74.1,1193.97,29.63,93.78,202.85,355.66,366.07,62.06,120.71,35.41,177.47,198.79,67.48,236.24,465.18,381.76,83.19,73.45,108.53,27.64,440.7,41.52,342.12,101.75,310.01,49.49,125,305.81,185.98,72.34,143.99,55.41,55.21,89.44,96.49,88.6,305.71,48.45,191.16,99.24,312.37,258.73,5.98,93.3,210.4,160.45,144.37,204.76,200.38,88.2,27.64,114.77,24.67,70.04,123.73,27.82,96.93,83.04,118.67,141.14,82.56,22.39,174.96,203.88
08/10/2020,112.73,208.25,3148.16,1496.1,283.71,111.65,263,327.36,47.73,340,135.98,443.29,43.02,49.22,106.36,82.24,483.38,135.41,116.07,304.18,238.17,159.43,193.32,65.24,77.47,227.67,602.34,49.15,55.49,1768.58,138.17,116.76,24.69,68.51,375.76,99.34,608.24,82.26,268.73,72.01,1124.31,29.76,97.13,203.09,353.35,365.41,61.49,121.39,34.79,181.05,195.64,67.11,231.88,461.15,377.19,82,74.39,107.19,27.2,421.22,42.86,344.32,97,316.4,50.13,125.06,302.91,186.98,72.45,140.7,55.38,54.37,92.51,97.74,89.85,300.26,47.93,189.65,98.86,308.78,250,6.01,91.28,206.3,157.7,143.54,198.38,197.9,87.53,27.2,113,24.4,71.98,124.64,28.4,94.32,83.15,118.25,137.57,84.91,22.18,174.73,219.12
08/11/2020,109.38,203.38,3080.67,1480.32,274.88,108.5,256.13,324.03,47.19,332.43,135.12,435.23,42.99,48.19,108.83,76.88,466.93,136.04,113.59,299.2,234.65,160.28,189.03,64.46,78.87,225,590.48,47.76,55.2,1805.1,138.1,116.56,25.05,68.1,369.01,98.22,598.86,79.12,261.86,68.97,1100.01,29.57,97.01,200.54,341.21,361.31,61.18,121.33,34.63,177.55,191.04,66.53,228.79,454.02,374.03,80.6,73.95,105.18,26.91,411.15,41.85,335.37,98.16,318.33,50.32,124.6,304.13,187.95,70.52,135.7,55.18,54.29,93.6,96.49,90.39,289.94,47.39,187.89,99.94,301.92,231.04,6.05,90.9,201.8,153.48,141.33,191.82,195.64,87.27,26.91,117.21,24.66,72.41,123.99,28.66,92.98,81.02,116.83,135.73,88.12,22.05,167.11,216.19
08/12/2020,113.01,209.19,3162.24,1506.62,310.95,114.4,259.89,333.64,48.1,336.76,137.8,445.36,43.34,49.19,115.79,82.61,475.47,138.64,115.25,304.75,241.72,160.07,191.32,66.5,79.29,227.7,598.74,48.48,56.03,1808.07,139.58,119.22,25.01,68.84,381.52,97.97,612.35,81.71,270.85,69.52,1111.64,30.11,96.03,208,344.14,374.81,62.9,124.91,35.33,178.25,194.34,66.98,231.57,463.51,384.83,82.65,74.13,107.28,27.48,427.89,41.82,345.33,98.45,319.89,51.05,126.11,307.98,192.35,71.48,139.9,56.74,55.49,94.07,99.21,90.33,293.22,48.14,190.43,99.98,308.4,236.72,6.09,94.91,205.22,158.79,147.56,193.3,190.4,90.11,27.48,116.61,24.92,72.77,124.96,29.36,94.22,82.47,118.02,136.49,86.95,22.37,168.11,217.78
