Date,AAPL,MSFT,AMZN,GOOG - C,TSLA,NVDA,FB,AVGO,CSCO,COST,PEP,ADBE,CMCSA,INTC,QCOM,AMD,NFLX,TXN,TMUS,INTU,AMGN,HON,PYPL,AMAT,SBUX,ISRG,CHTR,MU,MDLZ,BKNG,ADP,ADI,CSX,GILD,LRCX,FISV,REGN,ATVI,VRTX,MRNA,MELI,KDP,MAR,MRVL,KLAC,ILMN,ASML,JD,NXPI,KHC,WDAY,AEP,SNPS,CTSH,ADSK,ORLY,IDXX,MNST,PAYX,CDNS,EXC,DXCM,WBA,TEAM,LULU,CRWD,CTAS,MCHP,BIDU,ALGN,ODFL,XEL,EA,AZN,EBAY,ROST,DLTR,PCAR,BIIB,FAST,VRSK,MTCH,CPRT,ANSS,ZM,OKTA,SIRI,NTES,VRSN,SGEN,SWKS,DOCU,SPLK,PDD,EXC (CEG?),CDW,FOXA,CERN,CHKP,TCOM,INCY,PTON
03/25/2021,120.59,232.34,3046.26,2044.36,640.39,125.3525,278.74,461.7,50.51,346.34,139.63,450.99,56.3,62.02,127.28,76.22,502.86,178.49,123.48,372.39,246.25,213.88,234.24,119.72,107.35,234.8333,637.79,84.09,58.56,2268.91,187,149.9,31.8467,63.99,548.03,122.95,463.48,90.85,212.36,133.33,1402.5,34.54,146.57,44.75,299.41,398.13,584,78.71,191.31,39.2,246.15,84.72,231.67,77.1,262.19,496.98,472.11,88.79,98.31,125.67,30.7932,348.19,51.71,206.84,306.21,179.16,337.06,73.58,204.57,517.87,231.76,66,130.03,49.7,58.09,118.99,111.08,92.27,273.97,49.22,174.78,134.6,105.51,327.88,314.85,217.61,6.15,101.55,193.38,139.28,172.13,200.29,132.93,127.53,30.7932,159.62,40.3,72.28,113.26,37.9,79.78,103.23
03/26/2021,121.21,236.48,3052.03,2035.55,618.71,128.3925,283.02,482.04,52.57,352.02,142.7,469.09,55.18,64.87,132.99,77.41,508.05,188.2,122.99,376.58,252.86,218.53,241.03,128.64,109.9,243.5833,631.75,87.99,59.44,2323.53,192.69,157.11,32.5533,65.24,584.23,123.61,476.91,92.4,214.64,133.28,1431.97,35.24,146.82,46.97,319.94,401.46,625.67,82.07,199,40.03,249.66,84.99,242.75,79.24,269.01,506.74,480.22,91.65,100.82,132.58,30.9068,352.73,52.03,212.94,314,177.685,346.61,77.71,208.61,528.34,235.75,66.31,132.85,50.64,60.83,122.36,114.39,93.68,276.63,50.56,178.63,138.27,107.43,342.96,319.95,212.45,6.22,103.94,199.68,139.67,182.18,201.96,135.19,131.29,30.9068,167.9,37.8,72.43,115.25,37.28,81.75,106.42
03/29/2021,121.39,235.24,3075.73,2055.95,611.29,129.4825,290.82,472.62,52.52,356.15,144.81,469.32,55.19,64.5,131.27,77.14,513.95,186.18,123.46,374.62,254.96,218.88,235.67,125.71,109.13,241.3166,636.68,86.59,60.18,2351.36,192.5,153.85,32.2033,66.19,570.29,121.49,481.52,94.02,216.71,123.42,1403.42,35.49,144.6,46.51,314.31,395,608,81.76,194.14,40.78,243.12,85.84,240.46,78.06,270.78,508.03,479.18,91.92,100.28,132.75,31.063,349.37,52.85,204.59,316.16,173.85,341.2,75.425,204.7,516,235.34,67,134.97,50.81,59.85,120.03,115.75,93.19,276.08,50.68,180.32,133.15,106.12,342.23,308.39,215.82,6.15,103.09,201.18,139.93,179.32,197.4,135.03,131.53,31.063,165.06,37.23,72.49,115.95,38.18,81.1,105.02
03/30/2021,119.9,231.85,3055.29,2055.54,635.62,128.7175,288,456.16,51.77,349.75,142.54,465.46,54.98,63.77,130.11,76,513.39,185.94,124.64,373.66,249.75,218.09,236.54,126.76,110.27,242.1633,632.69,86.54,58.78,2334.89,187.89,152.61,32.1233,65.5,572.56,120.76,470.67,92.66,212.99,118.49,1428.03,34.91,148.23,47.33,317.07,368.96,601.29,83,197.77,40.28,243.23,84.73,239.6,78.57,268.43,509.13,475.95,90.69,99.23,130.87,30.8855,347.2,52.98,204.43,317.09,175.28,337.31,75.055,218.23,524.33,240.61,66.01,134.43,49.97,60.32,120.38,116.23,93.32,276.01,50.62,175.95,131.48,106.25,331.89,313.19,213.55,6.12,102.9,194.87,137.51,178.51,196.94,131.95,135.44,30.8855,164.82,37.11,71.64,114.43,39.56,80.23,107.17
03/31/2021,122.15,235.77,3094.08,2068.63,667.93,133.4825,294.53,463.66,51.71,352.48,141.45,475.37,54.11,64,132.59,78.5,521.66,188.99,125.29,383.06,248.81,217.07,242.84,133.6,109.27,246.3133,617.02,88.21,58.53,2329.84,188.47,155.08,32.14,64.63,595.24,119.04,473.14,93,214.89,130.95,1472.14,34.37,148.11,48.98,330.4,384.06,617.36,84.33,201.34,40,248.43,84.7,247.78,78.12,277.15,507.25,489.31,91.09,98.02,136.99,31.0559,359.39,54.9,210.76,306.71,182.51,341.31,77.61,217.55,541.53,240.41,66.51,135.37,49.72,61.24,119.91,114.46,92.92,279.75,50.28,176.69,137.38,108.61,339.56,321.29,220.43,6.09,103.26,198.76,138.86,183.48,202.45,135.48,133.88,31.0559,165.75,36.11,71.88,111.97,39.63,81.27,112.44
04/01/2021,123,242.35,3161,2137.75,661.75,138.1175,298.66,475.95,51.98,354.94,141.28,483.34,54.75,64.55,137.79,81.09,539.42,192.06,127.65,395.23,249.17,216.8,247.54,141.52,109.38,249.2,608.58,92.41,58.44,2382.46,189.4,160.38,32.42,66.44,639.3,122.17,474.93,95.54,213.04,132.55,1510.5,34.5,148.27,49.66,347.29,385.04,637.1,84.31,208.08,40.03,254.97,85.54,254.23,78.88,283.9,507.82,486.36,91.36,98.76,141.49,31.1766,365.5,54.75,223.06,301.07,187.03,348.31,80.085,219.7,545.05,243.69,66.79,137.96,49.53,63.11,120.51,115.93,92.03,278.71,51.11,179.81,142.66,112.61,351.85,326.23,229.7,6.27,106.6,201.9,143.4,187.7,206.29,138.27,143.93,31.1766,169.44,36.31,72.92,113.6,40.14,83.01,112.09
04/05/2021,125.9,249.07,3226.73,2225.55,691.05,139.875,308.91,488.48,52.41,360.82,143.16,491.62,54.8,66.54,140.33,81.43,540.67,196.93,131.4,402.14,252.02,219.27,251.02,143.05,111.02,255.31,605.5,93.75,58.82,2409.18,193.07,163.49,32.8567,66.34,660.8,122.87,484.56,97.87,215.32,129.91,1503.45,35,150.93,51.07,355.08,384.54,640.49,82.49,214.7,40.31,255,86.29,260.11,80.33,288.32,509.11,491.31,93.44,100.36,145.87,31.5813,368.16,56.8,221.23,298.75,186.62,354.04,81.91,222.29,547.94,246.3,68.11,141.54,49.53,63.69,122.98,119.26,93.96,277.88,51.44,181.55,144.15,113.75,362.76,323.96,226.83,6.3,105.54,206.18,143.73,191.65,205.65,140.48,142.91,31.5813,171.53,36.4,73.25,115.6,39.69,83.25,109.09
04/06/2021,126.21,247.86,3223.82,2224.75,691.62,138.615,306.26,483.87,52.025,360.12,143.67,491.34,54.84,65.56,138.06,81.44,544.53,194.59,131.43,401.2,249.1,219.19,253.19,139.54,113.15,255.6166,613.39,93.49,59.09,2422,189.41,161.71,32.37,66.23,652.48,123.69,478.68,97.32,215.3,133.53,1547.79,35.07,151.62,50.85,346.6,414.84,628,83.51,212.91,40.7,254.9,86.77,257.36,79.66,285.5,514.26,492.9,93.73,95.42,143.46,31.6381,373,55.7,223.13,308.52,194.38,348.87,80.37,226.55,553.84,244.59,68.16,141.28,49.22,62.52,123.5,117.61,92.85,271.76,51.27,180.89,143.14,112.85,358.42,329.79,228.55,6.34,107.27,205.58,145.25,188.88,205.71,141.79,148.13,31.6381,171.52,37.05,72.19,115.15,40.18,83.18,115.38
04/07/2021,127.9,249.9,3279.39,2249.68,670.97,141.435,313.09,482.46,51.77,358.81,143.41,493.41,54.6,66.25,139.43,82.2,546.99,193.09,130.02,401.05,248.12,218.5,255.6,139.14,113.19,253.6733,611.63,93.96,59.19,2410.64,185.81,159.45,32.3167,65.6,658.78,123.12,481.79,96.84,212.72,131.47,1542,35.27,148.81,50.36,348.04,400.55,626.56,81.25,212.14,40.64,251.93,86.69,257,79.21,286.12,512.64,489.27,94.23,94.81,142.56,31.915,369.4,55.58,217.63,306.04,193.93,350.3,79.855,222,552.56,243.4,68.05,142.01,48.42,61.76,123.41,117.16,92.47,268.02,49.93,179.99,141.86,113.42,355.34,323.08,222.56,6.33,103.39,204.37,144.63,187.23,205.71,138.79,137.89,31.915,170.32,37.31,72.26,114.93,38.81,81.38,115.2
04/08/2021,130.36,253.25,3299.3,2265.44,683.8,143.17,313.02,485.48,51.91,361.22,142.54,499.84,54.33,67.05,140.34,83.35,554.58,195.2,130.11,411.32,246.88,219.86,264.5,139.35,113.04,256.7833,615.16,95.29,58.98,2427.99,188.2,162.12,32.16,65.02,668,124.15,476.36,96.46,210.28,133.88,1588,35.31,149.44,50.38,354.04,403.74,639.88,82.14,209.21,40.81,257.04,86.07,261.01,80.06,293.43,508.22,499.66,95.3,96.04,145.46,31.8795,378.38,54.79,224.11,312.56,203.45,345.72,80.895,226.77,575.75,244.98,67.72,141.55,49.5,62.19,127.45,116.88,92.84,265.73,50.22,181.21,145.55,114.94,362.24,331.28,238.48,6.31,104.93,204.74,144.47,189.66,212.28,139.98,140.2,31.8795,174.59,37,72.2,115.56,38.55,80.83,123.62
04/09/2021,132.995,255.85,3372.2,2285.88,677.02,144,312.46,485.09,52.09,363.21,142.57,504.04,53.57,68.26,140.57,82.76,555.31,195.43,129.03,417.61,248.95,226.98,266.77,138.91,113.18,261.4933,614.24,95.3,58.85,2450.06,189.44,161.24,32.7633,65.11,662,124.29,475.17,95.78,213.35,140.92,1584.73,35.17,148.48,49.6,352.85,403.37,634.32,80.41,209.19,40.14,257.61,85.89,261.85,80.55,297.57,516.71,502.88,95.29,96.36,145.35,31.8298,382.89,54.18,225.4,318.12,202.68,352.48,80.865,219.67,592.56,249.28,67.43,140.46,49.94,62.47,128.22,117.55,93.36,268.17,50.06,182.7,143.87,118.03,366.7,322.65,244.26,6.35,103.94,205.3,142.85,188.73,212.97,142.27,137.62,31.8298,175.44,37.46,72.79,115.37,37.21,79.96,118.6
04/12/2021,131.24,255.91,3379.39,2254.79,701.98,152.09,311.54,483.67,51.57,364.81,143.02,506.03,53.32,65.405,137.44,78.58,552.78,192.43,130.76,415.93,248.94,228.6,269.03,135,113.81,259.7533,619.3,95.59,58.61,2409.05,189.76,159.73,32.87,64.66,650.27,124.13,472.8,96.14,213.6,139.4,1593.65,35.49,149.35,49.65,345.1,398.99,630.43,78.65,207.94,40.7,259.51,86,258.05,80.23,294.5,519.57,506.43,95.42,95.85,144.79,31.7659,387.15,54.7,230.66,323.87,203.99,355.17,79.385,214.14,601.11,249.02,67.91,141.45,49.42,62.64,128,117.04,95.29,262.8,50.71,182.5,144.53,118.31,366.94,321.51,248.96,6.23,104.75,203.72,140.72,188.12,213.48,144.71,133.77,31.7659,174.25,37.42,73.57,116.41,35.2,79.87,118.97
04/13/2021,134.43,258.49,3400,2267.27,762.32,156.795,309.76,484.96,51.66,365.21,143.05,514.86,53.875,65.22,137.3,80.19,553.73,191.24,130.79,418.94,249.95,229,275.43,135.1,115.36,264.8233,621.29,92.15,58.69,2404.29,191.92,159.16,32.6,64.89,644.99,124.5,477.04,97.54,215.94,149.71,1598.2,35.38,148.81,48.75,344.13,403.15,629.12,78.8,202,40.92,265.93,86.72,261.93,80.44,295.35,515.39,516.94,95.89,96.28,146.15,32.0712,388.1,54.6,242.19,324,216.35,355.48,78.68,216.56,595.63,248.33,68.48,142.11,49.19,63.82,126.39,117.65,94.72,266.19,49.98,183.57,146.15,117.53,371.02,342.75,265.32,6.2,106.21,205.19,140.89,189.29,223.64,147.69,135.15,32.0712,175.89,37.47,74.02,116.72,35.14,80.65,122.36
04/14/2021,132.03,255.59,3333,2254.84,732.23,152.77,302.82,477.3,51.37,363.17,142.11,510.63,53.3,64.19,134.75,78.55,540.02,190.33,129.9,411.29,249.62,229.38,267.21,134.14,115.16,261.9433,617.1,90.67,58.32,2454.22,191.15,158.46,32.7867,65.3,640.43,123.85,481.16,96.69,217.13,160.03,1546.56,35.36,149.59,48.07,336.5,398.07,630.99,78.12,199.89,40.27,259.85,87.07,258.59,79.46,294.35,517.69,514.16,94.8,96.75,144.61,32.27,391.1,54.47,231.48,323,208.2,350.08,78.16,216.26,594.93,247.89,68.68,141.61,49.84,62.79,126.87,114.9,93.62,265.79,50.06,181.95,144.18,118.97,366.62,329.2,259.91,6.28,106.9,203.88,144.2,187.84,225.36,146.08,132.61,32.27,178.13,37.23,73.83,116.65,35.67,82.21,117.8
04/15/2021,134.5,259.5,3379.09,2296.66,738.85,161.3725,307.82,480,51.64,368.8,142.31,523.25,54.14,65.02,137.84,83.01,549.22,193.17,131.47,417.56,255.13,229.84,274,134.41,116.66,268.24,636,90.27,58.71,2433.21,191.89,160.71,32.9567,65.77,649.5,125.53,494.64,97.78,221.1,159.87,1599.48,35.83,149.18,48.78,338.54,401.96,642.09,77.49,201.77,41.05,260.29,87.805,262.13,79.77,298.86,521.99,528.46,95.95,96.31,147.59,32.4973,399.49,53.72,239.13,325.83,213.1,351.86,80.21,210.23,606.23,250.09,69.96,142.77,50.83,64.36,129.07,117.02,95.03,270.44,50.39,184.5,146.47,121.68,374.62,332.38,274.25,6.24,105.84,208.32,149.64,190.65,233.2,148.38,132.38,32.4973,180.82,37.885,74.52,118.47,36.1,83.2,119.9
04/16/2021,134.16,260.74,3399.44,2297.76,739.78,159.125,306.18,478.79,52.8,370.72,144.16,525.08,55.11,64.75,138.21,82.15,546.54,191.93,133.05,415.82,255.71,232.11,269.87,133.73,118.34,270.8566,644.37,90.66,58.77,2476.9,192.94,159.51,32.88,66.87,643.71,125.09,502.6,96.48,219.39,170.81,1591.88,36.01,148.63,47.91,333,399,645.69,77.04,199.38,41,256.35,88.55,260.77,80.62,300.16,530.52,535,98.17,97.5,147.26,32.7742,400.04,53.3,234.76,324.1,215.2,350.52,79.145,213.56,606.33,251.37,70.37,141.05,50.74,64.93,129.91,117.36,94.92,270.31,50.54,185.46,145.3,123.48,373.93,329.95,269.98,6.31,106.8,208.16,145.5,189.76,231.93,134.25,133.31,32.7742,184.01,37.945,75.31,118.83,36.51,82.68,116.21
04/19/2021,134.84,258.74,3372.01,2302.4,714.63,153.6175,302.24,462,52.85,369.55,144.75,516.17,54.14,63.63,135.25,81.11,554.44,187.06,131.99,402.29,255.97,230.97,267.91,130.89,117.6,270.3966,644.42,88.41,58.69,2456.2,192.75,156.91,32.9033,65.95,621.73,125.13,499.69,96,219.18,161.91,1570.99,36.13,147.9,46.65,324.39,404.18,630.11,76.95,194.76,40.95,254.51,88.65,250.64,80.4,290.2,533.77,528.58,97.86,96.43,141.94,32.3056,393.04,53.79,228.21,322.27,213.37,343.74,77.015,209.9,603.72,247.91,70.49,139.63,51.63,63.79,127.49,116.95,93.35,269.05,50.8,184.53,146,121.76,364.47,324.33,266.01,6.28,106.83,207.26,144.01,185.87,223.3,132.9,132.8,32.3056,182.2,37.68,74.68,119.18,37.01,82.67,107.75
04/20/2021,133.11,258.26,3334.69,2293.63,718.99,151.7125,302.65,457.26,51.79,371.73,145.71,514.21,54.16,62.7,133.4,79.27,549.57,185.27,130.55,405.37,259.14,227.33,264.43,128.59,116.27,270.37,652.46,87.48,59.21,2345,192.81,154.47,32.8167,66.38,613.03,124.56,504.42,94.47,220.16,156.78,1533.41,36.17,141.97,45.84,318.92,398.39,616.94,74.55,193.86,41.03,249.92,90.14,250.17,79.61,286.36,536.27,532.27,97.4,97.51,140.94,32.5186,388.91,53.34,226.34,316.29,206.6,341.7,74.865,207.99,596.2,247.64,71.55,140.86,52.27,61.79,124.96,116.34,92.1,273.2,51.13,184.44,139.72,121.29,364.94,321.78,265.8,6.31,106.73,209.5,144.76,182.72,219.43,131.74,125.61,32.5186,180.74,37.8,75.32,119.04,36.61,84.57,106.5
04/21/2021,133.5,260.58,3362.02,2293.29,744.12,153.605,301.47,459.79,51.93,374.09,146.98,512.34,54.655,63.7,136.19,81.61,508.9,188.9,132.12,408.95,258.78,230.5,264.89,135.05,116.74,297.1266,652.9,89.49,59.57,2357.73,194.31,158.29,34.23,66.79,641.25,124.82,506.48,93.18,219.76,169.5,1576.99,36.31,144.76,47.48,331.79,403.33,655.49,75.72,201.13,41.58,251.62,89.35,252.56,79.25,288.87,533.26,541.08,97.99,98.22,141.5,32.4334,401.62,54.05,226.58,326.68,210.37,347.65,77.325,214.64,616.08,246.7,71.32,141.04,53.11,61.78,127.37,116.67,93.63,269.85,52.06,185.38,141.05,122.55,365.88,322.76,274.54,6.39,108.93,211.11,147.49,186.62,219.36,133.74,128.67,32.4334,181.83,38.61,75.89,119.78,38.05,84.72,99.93
04/22/2021,131.94,257.17,3309.04,2267.92,719.69,148.5025,296.52,455.11,51.5,371.26,146.07,507.29,54.4,62.57,132.97,79.06,508.78,185.8,131.73,406.78,255.05,229.26,262.27,131.75,115.92,286.5533,657.68,84.71,59.55,2347.05,194.83,155.37,33.94,65.64,614.54,124.63,490.43,93.7,215.98,168.1,1563.46,36.03,146.64,45.11,325.08,408.42,647.09,76.11,196.25,40.97,252.95,87.95,248.21,79.04,288,529.58,546.26,97.51,98.28,140.06,32.0073,410.38,52.58,228.45,338.75,216.73,348.56,75.685,214.56,615.31,250.75,71.12,141.26,52.71,60.74,127.84,115.15,92.205,259,51.75,187.26,143.48,122.89,364.81,328.32,274.96,6.295,111.35,212.37,143.65,183.42,221.69,134.99,133.32,32.0073,180.87,38.12,75.94,119.94,38.33,84.18,101.49
04/23/2021,134.32,261.15,3340.88,2315.3,729.4,152.6525,301.13,466.13,51.91,373.28,145.83,515.84,54.39,59.24,135.43,82.76,505.55,188.82,133.32,414.92,257.03,224.5,266.03,134.86,117.56,291.8433,657.54,86.03,59.51,2395.43,195.86,159.02,34.37,65.48,627.49,126.02,488.64,93.02,217.9,173.63,1600.91,36.18,148.36,46.1,332.07,414.97,670.91,76.75,201.56,40.41,254.8,87.7,251.45,78.69,295.27,532.61,559.1,98.68,99.23,142.08,31.8866,415,53.02,230.82,340.98,219.3,353.72,78.19,220.94,620.12,257.76,71.08,143.14,52.26,60.91,128.82,115.56,93.35,262.63,52.18,188.88,149.01,124.68,371.73,336.88,279.3,6.38,112.62,211.47,147.23,190.92,224.84,133.2,138.61,31.8866,182.61,38.41,75.56,119.8,38.54,85.58,101.07
04/26/2021,134.72,261.55,3409,2326.74,738.2,154.78,303.04,471.85,51.64,368.52,143.36,515.7,54.32,58.76,138.96,85.41,510.3,191.36,132.5,418.29,255.52,221.52,271.72,137.3,115.92,288.6466,652.57,87.84,58.77,2458.25,195.14,160.64,34.1067,65.76,643.17,126.55,501.17,94.24,216.97,177.61,1623.01,35.61,148.48,47.32,335.81,420.76,670.44,76.14,205.02,40.13,259.24,87.6,256.88,79.56,299.34,526.19,558.42,97.14,98.85,144.23,31.702,418.77,52.73,236.5,337.8,224.47,349.36,79.58,216.46,617.24,253.49,70.6,143.79,52.37,61.58,127.19,113.98,93.34,269.46,51.92,186.47,152.5,123.45,376.88,336.42,285.35,6.36,112.38,216.66,147.48,199.66,234.36,134,141.5,31.702,183.11,38.2,75.61,117.36,39.17,85.61,103.27
04/27/2021,134.39,261.97,3417.43,2307.12,704.74,153.8175,303.57,466.35,51.37,370.21,142.89,517.32,54.3,57.97,138.01,85.21,505.55,190.21,132.92,416.12,255.13,222.93,268.82,136.78,116.15,287.1266,653.52,89.46,58.72,2464.15,195.89,159.55,33.9733,64.67,644.88,121.66,491.81,91.6,215.53,183.41,1604.94,35.51,149.74,45.93,330.49,413.55,672.81,78.46,203.4,40.1,261.33,87.2,251.7,79.94,297.87,532.65,557.54,97.02,99.12,132.75,31.6239,421.7,52.51,236.12,339.28,221.25,350.15,78.745,216.4,621.76,258.36,70,143.46,52.37,61.7,129.17,115.01,91.28,267.39,51.91,187.2,157.8,123.97,373.51,333.49,283,6.31,111.7,220.05,144.24,197.4,230.02,127.39,140.08,31.6239,183.49,38.28,75.51,118.89,39.27,84.63,102.34
04/28/2021,133.58,254.56,3458.5,2379.91,694.4,152.7675,307.1,459.2,51.11,369.59,141.83,515.48,54.1,57.62,136.57,84.02,506.52,181.82,132.08,415.8,236.71,222.87,271.09,135.69,112.4,289.5966,652.72,86.03,60.88,2505.1,186.62,156.06,33.8333,64.44,638.05,123.42,487.77,91.25,213.48,178.68,1622,35.21,149.45,46.8,324.84,405.54,665.34,79.06,198.65,40.12,260.89,86.73,251.37,80.18,299.23,528.95,557.81,96.47,97.85,133.27,31.6736,425.77,52.4,235.96,338.06,220.24,345.2,77.31,215.83,613.36,257.22,69.81,143.99,52.08,62.32,128.52,114.04,90.68,267.6,51.685,187.26,159.13,123.28,375.4,331.25,281.84,6.065,114.27,218.15,144.52,196.41,232.3,128.13,142.37,31.6736,182.03,37.82,74.97,117.63,40.73,84.89,103.22
04/29/2021,133.48,252.51,3471.31,2429.89,677,153.2475,329.51,466.29,51.46,373.54,143.94,516.09,56.4,58.28,142.68,83.91,509,185.82,134.01,416.15,234.71,223.9,267.85,135.39,114.63,287.74,669.97,88.06,60.91,2501.43,188.4,158.01,33.73,63.84,640.97,122.26,485,92.09,211.86,175.67,1588.23,35.94,151.03,47.26,326.36,399.93,662.48,77.83,200.76,41.685,254.67,88.09,252.51,81.36,296.28,547.17,552.63,97.94,99.35,133.46,31.8724,421.7,52.735,228.12,342.9,211.53,351.06,77.955,212.29,604.34,259.31,70.56,146.34,51.37,56.07,131.18,115.43,91.9,265.33,52.87,188.6,156.55,125.67,371.8,321.1,273.62,6.13,115.1,219.62,139.23,197.86,224.59,128.21,137.49,31.8724,182.5,37.77,75.34,118,40.02,84.89,98.9
04/30/2021,131.46,252.18,3467.42,2410.12,709.44,150.095,325.08,456.2,50.91,372.09,144.16,508.34,56.15,57.53,138.8,81.62,513.47,180.51,132.13,412.16,239.64,223.04,262.29,132.71,114.49,288.3333,673.45,86.07,60.81,2466.08,186.99,153.16,33.5833,63.47,620.45,120.12,481.3,91.19,218.2,178.82,1570.98,35.85,148.52,45.21,315.35,392.84,648.1,77.36,192.51,41.29,247,88.71,247.06,80.4,291.91,552.88,548.99,97.05,97.49,131.77,31.9079,386.1,53.1,237.56,335.27,208.51,345.14,75.145,210.33,595.53,257.81,71.3,142.08,53.07,55.79,130.94,114.9,89.88,267.33,52.28,188.2,155.63,124.51,365.66,319.57,269.7,6.1,112.06,218.77,143.76,181.33,222.94,126.42,133.93,31.9079,178.33,37.42,75.05,116.81,39.08,85.38,98.35
05/03/2021,132.54,251.86,3386.49,2395.17,684.9,148.3675,322.58,450.14,51.17,379.32,145.79,503.46,56.57,57.26,137.43,78.55,509.11,178.795,131.45,411.34,245.38,223.2,259.09,132.85,115.72,289.1833,677.31,85.02,61.41,2440.44,191.46,151.32,33.7933,65.8,617.24,120.07,488.62,91.15,217.95,186.02,1571.53,36.07,148.89,44.31,311.23,386.4,654.43,77.02,191.84,41.99,243.75,88.68,244.81,82.2,287.5,554.96,549.88,97.61,99.06,129.62,31.8724,380.57,54.3,229.99,335.38,205.12,350.62,74.065,204.94,599.77,261.67,71.62,141.18,53.7,58.15,132.13,116.23,90.79,275.31,53,188.55,148.44,124.5,361.55,313.92,255.92,6.055,110.41,221.25,142.24,176.34,215.1,122.97,133.43,31.8724,179.2,36.61,75.99,118.85,38.56,85.52,95.84
05/04/2021,127.85,247.79,3311.87,2354.25,673.6,143.5125,318.36,444.54,50.71,375.29,143.96,490.7,56.63,56.9,134.12,78.61,503.18,179.03,128.48,397.62,247.36,225.43,250.16,128.72,114.11,282.9966,672.86,84.41,60.74,2382.94,193.97,151.91,33.8833,65.64,606.29,118.04,485.18,88.69,214.85,173.59,1526.91,35.72,147.61,44.49,307.94,378.37,629,76.08,191.09,42.36,237.16,88.38,237.07,81.25,279.73,559.88,526.88,95.94,100.78,126.35,31.7943,371.42,54.12,225.02,324.9,197.79,350.78,72.44,199.98,582.15,264.75,71.84,137.06,52.93,57.69,131.99,114.83,90.06,271.02,53.29,188.52,138.93,123.51,350.6,304.85,244.07,6.01,109.11,219.22,136.19,173.57,204.31,119.85,132.17,31.7943,176.3,36.74,75.48,120.1,38.39,81.03,96.7
05/05/2021,128.1,246.47,3270.54,2356.74,670.94,144.585,315.02,443.83,51.13,372.5,143.89,486.69,56.41,56.85,134.65,77.83,496.08,181.65,134.13,392.04,249.35,226.19,247.4,130.29,113.48,279.4666,673.75,85.15,61.14,2337.92,193.66,153.93,33.7333,66.51,611,116.59,482.42,90.08,213.87,162.84,1530.54,35.995,144.51,44.79,311.92,378.35,641.88,75.54,190.41,42.47,235.94,87.47,237.46,81.46,281.08,560.09,529.92,94.45,100.38,126.89,30.9068,365.94,54.47,223.5,322.09,193.24,348.59,72.82,195.63,569.25,264.13,70.75,137.86,53.65,58.24,128.72,114.68,91.23,271.57,54.18,172.63,143.67,122.61,355.49,297.59,242.06,6.03,107.69,218.4,135.08,174.01,196.47,116.84,131.11,30.9068,171.4,36.34,74.6,119.91,38.46,81.28,82.62
05/06/2021,129.74,249.73,3306.37,2381.35,663.54,145.23,320.02,448.58,52.44,382.76,145.555,483.61,56.98,57.19,136,77.89,499.55,184.27,138.88,394.07,251.3,228.66,252.02,131.73,114.74,280.82,675.79,84.8,61.72,2279.35,195.32,155.42,34.1867,66.54,617.44,118.13,498.68,93.03,213.16,160.5,1446.34,36.33,142.59,45.54,315.89,377.09,644.34,76.39,192.52,43.12,234.93,88.12,237.46,75.12,284.35,561.22,533.18,95.02,101.59,126.9,31.5813,357.34,54.46,218.77,321.28,187.07,350.25,73.255,192.33,584.72,264.96,71.55,141.34,53.48,58.82,129.06,115.7,93.73,272.11,52.88,175.02,139.96,122.54,332.66,293.05,234.39,5.98,109.76,223.24,136.07,175.93,193.62,116.78,134.65,31.5813,172.6,37.57,75.17,120.03,39.29,82.31,83.78
05/07/2021,130.21,252.46,3291.61,2398.69,672.37,148.1225,319.08,452.58,53.43,384.32,145.56,488.73,58.11,57.67,137.85,78.81,503.84,187.76,139.12,401.04,254.21,228.79,253.36,132.95,114.34,285.6966,693.44,85.98,61.85,2327.08,194.89,157.26,34.3767,66.54,630.54,117.65,496.75,94.8,215.01,163.15,1481.26,36.6,146.69,45.96,319.7,383.94,658.57,75.51,197.92,43.48,236.71,87.19,241.84,74.815,285.76,562.32,544.26,91.25,101.01,129.05,31.7233,358.74,54.53,219.63,330.24,189.18,360.67,74.875,191.55,598.34,269.57,71.32,142.42,53.81,59.78,132.96,116.25,94.5,274.04,53.25,178.77,146.19,124.56,332.38,295.24,237.27,6.04,109.86,222.89,139.49,175.12,195.28,117.82,133.79,31.7233,174.87,38.32,76.68,119.87,39.22,82.74,83.81
05/10/2021,126.85,247.18,3190.49,2341.66,629.04,142.6575,305.97,436.1,53.16,381.48,146.72,479.38,57.51,55.97,128.94,75.99,486.69,182.05,135.81,392.54,252.62,230.94,243.63,124.69,114.3,278.2633,694.72,80.85,62.07,2263.1,194.4,150.79,34.3867,67.48,586.45,116.15,502.34,93.17,212.9,158.55,1384.46,36.38,140.66,44.32,299.9,380.46,627.26,71.4,189.03,43.62,232.29,87.56,232.39,74.01,276.05,562.47,525.26,91.6,100.44,124.14,31.6097,342.69,55.11,215.83,324.26,187.58,360.74,71.655,183.44,554.5,270.13,72.59,140.65,54.38,61.44,130.96,116.04,95.73,275.61,53.75,179.56,141.81,123.11,323.17,288.49,230.75,5.96,105.54,221.89,135.93,165.95,190,113.74,121.6,31.6097,171.42,38.83,77.35,119.85,36.81,81.39,87.49
